t040506_0260	Nyt on riimu rinnallasi, viirusilmä vieressäsi
t040506_0270	Nyt tulee hupa hutulle
t040506_0280	Nyt täytyy ryysyihin ruveta
t040506_0290	Olisi ollut omallakin puolella mokomia
t040506_0300	Olisit ottanut omasta kylästä
t040506_0310	Olisit saanut Sakkolasta parin lanttupaistikkaalla
t040506_0320	Otit huonon morsiamen
t040506_0330	Perä ei penkille ylety
t040506_0340	Puuttui pullo näppiisi
t040506_0350	Puutuit puntukseen, kompastuit kononnenään
t040506_0360	Sait mustaa murikan
t040506_0370	Sait nartun naurismaalta
t040506_0380	Sait suolta suovariksen
t040506_0390	Sait vihkeron vihhoi
t040506_0400	Sait viimein viitattoman
t040506_0410	Sanoit ottavasi kirkon parvelta parhaimman
t040506_0420	Sanoit tuovasi Suomesta sorjan
t040506_0430	Sitä kuuta et kohti käynyt mitä tavoittelit
t040506_0440	Turhaan meni poikani sorjin saappain
t040506_0450	Vaihdoit sorjat silmäsi kierosilmiiin
t040506_0460	Veit venakon, sait savakon
t040506_0470	Viikon etsit vertaistasi
t040506_0480	Virot etsit, maat valitsit
t040506_0490	Voi veikko mitä vetelet
t040507_0010	Jouduit härän häkin varaksi
t040507_0020	Jouduit koivun konkelolle
t040507_0030	Jouduit rengin rekeen
t040507_0040	Joudut vaivaiselle
t040507_0050	Keväällä lähtee paimeneksi
t040507_0060	Laiska mies pyytää tulta piippuunsa
t040507_0070	Läksit ruunuvallan ruotiukolle
t040507_0080	Mitä olet hyvillä mielin?
t040507_0090	Neidon kerskaus, ettei mene joka pojalle
t040507_0100	Olisit ottanut paremman - Mikko lyö kartulla kahesti
t040507_0110	Otit hurjalta hopeat
t040507_0120	Otit oksalta otuksen, puusta puikkonuokan
t040507_0130	Sait hullun hurstillesi
t040507_0140	Sait savisen saksan
t040507_0150	Sanoit että pitää olla vaari kengittämässä
t040507_0160	Sinulle Antti annettiin, kierosilmä kenkättiin
t040507_0170	Tuli yksi turnus äijä, muutti mielen
t040507_0180	Vaihdoit suorat sääryesi vääräsäärien välihin
t040507_0190	Vannoit valitsevasi Suomesta sorian sulhon
t040508_0010	Aina teille herrat käyvät, ryöstäjät rypevät
t040508_0030	Ei ole aittaan asiaa, ei tietä kellariin
t040508_0040	Ei ole missään mitään
t040508_0050	Ei ole teidän poikasista vihille vietävää
t040508_0060	Ei oo teillä niinkuin meillä
t040508_0070	Ei taaria talossa
t040508_0080	Heikot hongat, eivät köyhää kestä
t040508_0090	Heitin siskoni tänne helvetin pesään
t040508_0100	Honkaisista huoneista mataliin majoihin
t040508_0110	Jo joutui meidän neito noiden paskojen pajuille
t040508_0120	Joko ruokit ruumenukset
t040508_0130	Kana katsoi ikkunasta, täi lakaisi lattiaa
t040508_0140	Kissa kiehui kattilassa
t040508_0150	Kolme aittaa on sinulla, vehkasuolla, parkkikankaalla
t040508_0160	Kolme lehmää läävässä: yksi sääski, toinen paarma, kolmas koko itikka
t040508_0170	Kun olis pelto pienoinenkin, tupa kolmikolkkainenkin
t040508_0180	Kyll' on kystä aitassani
t040508_0190	Lammas määkyi, pää märännyt
t040508_0200	Mihin heitätte hevoset - ei kujaa, kartanoa
t040508_0210	Mihin suostui meidän neito
t040508_0220	Nimismies vie talon veloista
t040508_0230	Näimme sysikuorman syrjällään
t040508_0240	Nälkäniemi näkyy
t040508_0250	Olisi meidän neidolle ollut parempiakin paikkoja
t040508_0260	Onko huone huollettuna?
t040508_0270	Pata liedellä lihaton, kattila tulella tuima
t040508_0275	Petettiin meidän neito
t040508_0280	Pöpötti-leipä pöydällä
t040508_0290	Sanottiin täällä olevan
t040508_0300	Silmiksi sokialaan joutui neito
t040508_0305	Sulho on suolta suojan saanut
t040508_0310	Suolat, suurukset kylässä, vaatehuone varvikossa
t040508_0315	Tiet tipoja täynnä, ahot aisan paksuisia
t040508_0320	Tunnen koira sun kotisi
t040508_0330	Tupa on kuudella tuella
t040508_0340	Tupa on tehty turpeista
t040508_0350	Varusta mierun säkki
t040508_0360	Viisi vetelää suota
t040508_0370	Yks on kyyttö kytkyessä
t040509_0010	Ei juo veljemme joka pikaria
t040509_0020	Ei ole lynkä eikä länkä
t040509_0030	Ei ole totta sanoneet
t040509_0035	Jos olisin moinen syömäri, juomari, koinari
t040509_0040	Käydä käsketyn tulee. Vastaus sulhon moittimiseen
t040509_0050	Kun ette usko, viekää veli pellon päälle
t040509_0060	Kuulin kun sukua soimattiin
t040509_0070	Pitääkö sulhaista suvaita vai moittia morsianta
t040509_0080	Puhas leipä on purlakalla
t040509_0090	Sanottiin ettei kuule meidän vello
t040509_0100	Sanottiin ettei ole missä yötä olla
t040509_0110	Sanottiin veljeäni multahirren mustaksi
t040509_0120	Sanottiin veljeäni sian sorkan suuruiseksi
t040510_0010	Ei ole hiirtä hempeämpi
t040510_0020	Ei ole ikinä tuotu mokomaa morsianta
t040510_0030	Ei ole päänalasen pälläreitä
t040510_0040	Ei ole ruunan syy, että toi torujavaimon
t040510_0050	Ei ole suussa hampaita, ei syö muuta kuin murua
t040510_0060	Ei ole tuossa miehen naista
t040510_0070	Ei ole villi viikatteelle
t040510_0080	Ei osaa pirran kaidetta pidellä
t040510_0090	Ei pyyhi permantoa
t040510_0100	Ei taipunut talon tapoihin
t040510_0110	Ei tässä naista naida
t040510_0120	Ei tuo ommella osaa
t040510_0130	Ei tuotu tuvan pesijä, tuotiin tuhma tulenpuhuja
t040510_0140	Ei yli kynnyksen yletä
t040510_0150	Ensin oli ripistä risti, sitten suru sulhasesta
t040510_0160	Istuu kuin imisä kissa
t040510_0170	Istuu kuin rymä rytyssä
t040510_0180	Jos on suuta sulhasella, on neidolla nenää
t040510_0190	Kantava morsian
t040510_0200	Kolme poimua poskessa, neljäs nenänselässä
t040510_0210	Kun naamasi näkisit, itkisit itsekin
t040510_0220	Kun tuota kuukauden kulutat
t040510_0230	Kutoo kuusi vuotta, ostaa paidan
t040510_0240	Kysyy kynsiä kylästä
t040510_0250	Maito nännistä näkyy
t040510_0260	Miniä on minulle tuotu
t040510_0270	Morsiamella on köyhä koti
t040510_0280	Morsian köyhän lapsi
t040510_0290	Morsian laiska
t040510_0300	Morsian mokoma, kaaso käyssäleuka
t040510_0310	Morsian mukelopylly
t040510_0320	Musta muoto, rutto luonto
t040510_0330	Musta pikkarainen
t040510_0340	Nyt tuotiin kulin kutoja
t040510_0350	Olkinen sykerö, pajun niintä palmikkona
t040510_0360	On kuin kiiski killisilmä
t040510_0370	On kuin maalla mauriainen
t040510_0380	On kuin niityn vahti
t040510_0390	On neidollanne vaatevelkoja kylässä
t040510_0400	Onko ne suden repimät?
t040510_0410	Pojallasi on poukkupytty
t040510_0420	Pää kuin meidän Päitsikillä
t040510_0430	Riihen riuku, saunan salpa
t040510_0440	Saat panna paimeneksi
t040510_0450	Sika on syönyt silmäripset
t040510_0460	Sika syö selästä lapsen
t040510_0470	Silmät liehuu lieden päällä
t040510_0480	Silmät mustat, korvat mustat, pää pesty sukimatta
t040510_0490	Silta painui, palkit notkui
t040510_0500	Siveetön morsian
t040510_0510	Susi luulee siaksi
t040510_0520	Suu on kuin sukkatöllys
t040510_0530	Taitaa olla taudinsyömä
t040510_0540	Tuo on musta kuin mustalainen
t040510_0550	Tuota en kotiini toisi
t040510_0560	Tuotiin konna Konkasuolta
t040510_0570	Tuotiin meille uusi minjä
t040510_0580	Turkki tehty sian villoista
t040510_0590	Täipää, homesykerö
t040510_0600	Tämä ei maksa tätä Maria
t040510_0610	Tänne kontit kannettiin
t040510_0620	Tätä on kutkaa kupattu
t040510_0630	Viekää pois minkä toitte
t040510_0640	Vietiin meiltä vihainen piika
t040510_0650	Vähän tekijä, paljon syöjä
t040510_0660	Ylähuuli ympyrläinen
t040511_0010	Ei ole kutojan/neidon syy
t040511_0020	Ei ole riihestä revästy
t040511_0030	Ei ole sitassa silmät
t040511_0040	Ei ollut äitiä elossa
t040511_0050	Emon syy, opetti laiskaksi
t040511_0060	En ole torakan syömä
t040511_0070	En tullut tuomatta tupaan
t040511_0080	Ken on virsillä viriä, se on laiska muille töille
t040511_0090	Mikä sonnat suosta nosti
t040511_0100	Moni moitti muotojani
t040511_0110	Älä lue Luojan töitä
t040511_0120	Älkää soimatko siskoani
t040512_0010	En moiti morsianta, laulan laatusasti
t040512_0020	Ensin ivaan itseäni, sitten muita moitin
t040512_0030	Jo minä virren väärin lauloin
t040512_0040	Suotta moitin, totta kiitän
t040512_0050	Viat virkoin vellostain
t040512_0060	Vuoroin linnut, vuoroin langot
t040512_0070	Älä suutu sulho suusanoista
t040513_0010	Ei ole teillä niin kuin meillä
t040513_0020	Ei pidä Mattia manata
t040513_0030	Hääväen pilkkaa
t040513_0040	Kaikki vuoloiset voria
t040513_0050	Ken sokeaa soimasi, sokeaksi sortukoon
t040513_0060	Kuka teidät kurvat kutsui
t040513_0070	Kun sinä koiran söisit
t040513_0080	Kun säännyn sättimään, viikon itket virsiäni
t040513_0090	Laulajat lahjotaan
t040513_0100	Laulan laulajalle kulkkuun kurikanvarren
t040513_0110	Lohko loppu Taipaleesta
t040513_0120	Mene pois hassu haukkumasta
t040513_0130	Mihin meidän miehet saivat, pääsivät huorat huutamaan
t040513_0140	Miksi emo vaali sinulle väärän varren?
t040513_0150	Millä maksan piian pilkan
t040513_0160	Mistä sait mokomat korvoit?
t040513_0170	Mitä sie pörö pöriset
t040513_0180	Mitä te meijän tyttölöistä
t040513_0190	Nuodemiehet tekevät velliä
t040513_0200	Ole vaiti, vanha hullu
t040513_0210	Olkaa hiljaa, hittolaiset
t040513_0220	Paljon maksaa paskatiinu
t040513_0230	Pankaa säkkiin evästä
t040513_0240	Pitäjällä on pitkä kurkku
t040513_0250	Pois huorat huutamasta
t040513_0260	Saajannaisen pilkka
t040513_0270	Silmät liehuu lieden päälle
t040513_0280	Sulhaspojalle
t040513_0290	Suotta meitä soimattiin
t040513_0300	Sääli käydä sättimään nuoteita
t040513_0310	Tallella teidän hevoset - sudet reisiä repivät
t040513_0320	Tulkoon tuli punainen nokiasi nuohoomaan
t040513_0330	Vasta on kerta keitettynä kiiskiä kirokaloja
t040513_0340	Voi kun on nälkä näissä häissä
t040513_0350	Älkää tunkeko tupaan
t040513_0360	Älä virttä väärin laula
En ole ollut ennenkään pilkkapuikko
t040514_0020	Hyvä kaaso, kaunis kaaso
t040514_0030	Istu puhki puinen penkki
t040514_0040	Kaaso kallella kypärin
t040514_0050	Kaaso kuin lammas laukkipää
t040514_0060	Kaaso kuin mykrä myssy päässä
t040514_0070	Kaasoa pyydetään tanssimaan
t040514_0080	Kaasolla hameen helmat hallassa
t040514_0090	Kaasolla kasa sylissä
t040514_0100	Kaason silmät kuin harakan pakkasella
t040514_0110	Kaason suu on löyhällään
t040514_0120	Kaason ylistys
t040514_0130	Katso, kaaso, morsianta, ettei rekeen repeä
t040514_0140	Katso kaason perseeseen
t040514_0150	Kun olet viisas virsillesi, solmi munasta solmu
t040514_0160	Kuoli muinen musta ruuna
t040514_0170	Niin on kaaso kengitetty kuin hevonen raudoitettu
t040514_0180	Nokinokka kaase
t040514_0190	Nouse kaaso kiukaalle
t040514_0200	Söitpä, joitpa neitosesi
t040515_0010	Häälaulajat kosiomiehelle
t040515_0020	Kosiomiehen vaatteiden ylistys
t040515_0030	Kosiomies kovannäköinen
t040515_0040	Kylässä neitoja vähän - nyt ryöstätte tämänkin
t040515_0050	Luulin olevan kultaa kukkarossa - kukonpaskaa
t040515_0060	Otit omenan meiltä
t040515_0070	Patvaskan ylistys
t040515_0080	Puhemiehelle: Saako suu sanoa mitä sylki suuhun tuo?
t040515_0090	Puhemiehellä paita palttinainen
t040515_0100	Puhemiehen moittiminen
t040515_0110	Puhemies pukin näköinen
t040516_0010	Emännän ylistys
t040516_0020	Hääkansan ylistys
t040516_0030	Isännän ylistys
t040516_0040	Päämies pojut Kalervo
t040516_0050	Saajannaisen ylistys
t040516_0060	Soittajien ylistys
t040601_0010	Aika mennä kotiin, äiti odottaa
t040601_0020	Heitän Jeesuksen sijaan
t040601_0030	Häiden päättyessä
t040601_0040	Me menemme, sinut jätämme tähän kylmään kylään
t040601_0050	Nuoteet pois lähtiessään
t040601_0060	Tulitte yhdeksi yöksi, olitte yhdeksän yötä
t040601_0070	Viemme emolle viestit
t040602_0010	Ei neittä huralle pantu - kyntäjän kylelle, ruispurnuun%
t040602_0020	Jos on laiska, tuo kotiin
t040602_0030	Kävimme maita polttamassa
t040602_0040	Sija tässä, ei sisoista
t040602_0050	Täss on kakku kaunostasi%
t040701_0010	Hääpari varataan
t040701_0020	Hääparille yltäkylläisyyttä
t040701_0030	Häävuoteeseen onnea
t040701_0040	Hääväki pilataan tappelemaan
t040701_0050	Hääväki varataan
t040701_0060	Jos sulhanen ja nuorikko turmellaan
t040701_0070	Kosiminen menestyy
t040701_0080	Kun tyttö antaa aparat
t040701_0090	Kuulutukselta palattua
t040701_0100	Maan tervehtiminen
t040701_0110	Morsiamen koti-ikävän estäminen
t040701_0120	Morsiamen päästö pilauksesta
t040701_0130	Morsiamesta hyvä emäntä
t040701_0140	Morsian tervehtii saunanhaltiaa
t040701_0150	Morsian varataan
t040701_0160	Morsiusjoukko pilataan
t040701_0170	Muurin tervehtiminen*
t040701_0180	Naimaonnen jättäminen taloon*
t040701_0190	Osan kylvän, onnen kylvän*
t040701_0200	Onnea, lykkyä, lihamyttyä
t040701_0210	Onnea morsiamelle
t040701_0220	Ota onni ohjillesi, Jumala rekosehesi / Tee risti rinnoillesi
t040701_0230	Pahat tavat jäävät kotiin*
t040701_0240	Pariskunta varjeltuu pahansuovilta
t040701_0250	Poikalasten toivotus
t040701_0260	Sopua avioparille
t040701_0270	Sulhanen varataan
t040701_0280	Sulhaskansan rikkeiltä varataan
t040701_0290	Vaimoa tuotaessa
t040701_0300	Valta morsiamelle
t040701_0310	Vihittäessä terveeksi
t040801_0010	Autuas se aviokunta
t040801_0020	Ei suvaitse Suomen neito venäläistä
t040801_0030	Ei tuotu neitoa riihelle - kahvinkeittoon
t040801_0040	Ei voi lintu poikiaan yhdessä pitää
t040801_0050	En sureksi sulhastain - sukua
t040801_0060	Entä jos ei auta anoppia? 
t040801_0070	Kelpo morsian kompastui
t040801_0080	Kokon ukko antoi rahat kukkarossa*
t040801_0090	Kuka sinua pahoin pitää
t040801_0100	Kun morsian tulee oljamiin
t040801_0110	Kutti kutti, neito nuori
t040801_0120	Kuule sulho kun minä laulan
t040801_0130	Larin Parasken häissä
t040801_0140	Laulaja häissä
t040801_0150	Miesten laulua häissä
t040801_0160	Mihin teiltä savu saapi
t040801_0170	Millä sie sen miehen sait
t040801_0180	Mitä sie paheksit, Paavo
t040801_0190	Morsiamelle, jonka täti oli surmannut miehensä
t040801_0200	Morsian istuu marraskuussa
t040801_0210	Morsian rikas
t040801_0220	Muistan Murrin syntyneeks
t040801_0230	Paikallisia aiheita
t040801_0240	Petti siskomme teiltä veljen, veljemme teiltä siskon
t040801_0250	Poika lauloi entisen morsiamensa häissä
t040801_0260	Rikas on köyhän vävy
t040801_0270	Saa ei Muoni morsianta
t040801_0280	Silloin on poika puolellase, kun ison kotona
t040801_0290	Sulho pruutta, sulkku tukka
t040801_0300	Sulholle, joka menee kotivävyksi
t040801_0310	Suomalainen hääruno vuodelta 1780
t040801_0320	Tapa lehmät, myy hevonen, tule perästä
t040801_0330	Teit karhulle työtä
t040801_0340	Tuo ois kohta koinittava
t040801_0350	Tytön rahominen Suomenniemellä
t040801_0360	Tätiäin tästä kiitän
t040801_0370	Viis minijää ei maksa virsujani (Anoppi, jos talo köyhä)
t050100_0010	Aa aa akkani kuoli - kuka näki, hautasi
t050100_0020	Aa aa akkani kuoli - saisin toisen
t050100_0030	Aa aa ankat (allit) laulaa
t050100_0040	Aa aa atipiti pou, allilla pillillä soitettiin
t050100_0050	Anna akka tytärtä
t050100_0060	Aapase, aapase allen kieltä - tulkaa lapset katsomaan
t050100_0070	A hussama liili, kissat syövät hiirii
t050100_0080	Aijan akka, pellon pekka
t050100_0090	Ai soi soma mies
t050100_0100	Ai tue tullaa, läpi pajan mennään
t050100_0110	Aja, aja heposella
t050100_0120	Akat saunassa, saverikot kaulassa
t050100_0130	Akka kakun leipoi
t050100_0140	Akkane, pakkane pani puan tulelle
t050100_0150	Akka pyllyllään
t050100_0160	Ammuin vuodessa tiaisen
t050100_0170	Anderssonnin satuja
t050100_0180	Anna hiiri tyttöäsi
t050100_0190	Anna lapsen syödä
t050100_0200	Annetaan Antille, osa Ollille
t050100_0210	Bum, bum, buravua
t050100_0220	Eellimmäinen Ellin kuva
t050100_0230	Eläimet hautaajina
t050100_0240	Eläinten häät
t050100_0250	Eläinten pidot
t050100_0260	Enkeli kenkeli navetassa lenteli
t050100_0270	Enkeli - keitteli puuroa
t050100_0280	Ennen oli ämmällä harmaa pukki
t050100_0290	Etana hyppäsi Eevan taskuun
t050100_0300	Hailii, hailii
t050100_0310	Hait, suit summatraa - milloin päivä tulee
t050100_0320	Harakka huttua keittää
t050100_0330	Harakka istui orrella - pesässä 10 poikaa
t050100_0340	Hats, hats, harakka
t050100_0350	Hauki tuli vastaan
t050100_0360	Haukka lentää
t050100_0370	Hei, hei, Heikin vaimo
t050100_0380	Herran kärrin ketröttimet
t050100_0390	Herran terttu, kullan nuppu
t050100_0400	Herrastuomarin portin korvassa
t050100_0410	Herrat nosti hattuansa, talonpojat lakkiansa
t050100_0420	Hiirelle kysymykset
t050100_0430	Hiiret hiiret tulkaa saunaan
t050100_0440	Hiiri hyppää hyssyttää
t050100_0450	Hiiri juoksi hirttä myöten
t050100_0460	Hiiri kaupalta tuloo
t050100_0470	Hiiri keittää puuroa
t050100_0480	Hiiri kuoli puuroon - nuole!
t050100_0490	Hiiri laulelee ladossa
t050100_0500	Hiiri ja maito
t050100_0510	Hiiri saappaaseen
t050100_0520	Hoi äiti kotiin - tuo pojalle marjoja
t050100_0530	Hopia hyvä hevonen - pappi kävi pitkän matkan
t050100_0540	Hospoti pokkaa
t050100_0550	Huisaa, höylää, hiukset löyhää
t050100_0560	Huis käsi koukkuun
t050100_0570	Huis sika satulaselkä
t050100_0580	Hullu mies rakensi tupansa jäälle
t050100_0590	Hummalla ajaa hössöttää
t050100_0600	Huomenna tulee vieraita - Ruotsista rukumeettari
t050100_0610	Huppas tillaa - piiat paitasillaan
t050100_0620	Huppila, huppila hyväistä lasta - marjoja poimimaan
t050100_0630	Huroo loikinaa, ämmä kuoli taikinaan
t050100_0640	Huru huru hummalla ajaa
t050100_0650	Hus koira metsään, sian saparot pussin nuoraks
t050100_0660	Huu hoppa kirkkoon
t050100_0670	Huuto kajavalle
t050100_0680	Huuto kurkeloiselle
t050100_0690	Hyi, sika saikaraselkä
t050100_0700	Hyppele, hyppele hyvee poika
t050100_0710	Hyppysiä ja koppusia
t050100_0720	Hyppää hylykytä
t050100_0730	Hyppää tanssaa täällä
t050100_0740	Hyvin, hyvin, hyssyttää
t050100_0750	Hyviä ja huonoja kuulumisia
t050100_0760	Hyvä isä sentään
t050100_0770	Hyykä perju juupa taalar
t050100_0780	Häkkärä härröö
t050100_0790	Hämeen ihmeet
t050100_0800	Härkä löi hännällään, sika sorkallaan
t050100_0810	Härrin purrin, meijän murrin
t050100_0820	Intte su vara
t050100_0830	Irvihammas taivaan lammas
t050100_0840	Issäiti rässäiti kissa meni pakariin
t050100_0850	Isä istui, poika pisti
t050100_0860	Isä kirjailee kirvesvartta, äiti kutoo, sisko kerii
t050100_0870	Isä meni metsään, uppos lumihankeen
t050100_0880	Isä riihellä, äiti pellolla
t050100_0890	Isäntä hirressä, emäntä orressa
t050100_0900	Isäntä joi viinaa, talonpojat piimää
t050100_0910	Itikkainen ilman lintu
t050100_0920	Jos minä kirpun kiinni saisin, kestin valmistaisin
t050100_0930	Juhlitaan Mattilaa
t050100_0940	Juoksin kartano kourassa pitkin korento
t050100_0950	Jäniksellä on pitkät korvat
t050100_0960	Jäniksellä on pitkät sääret
t050100_0970	Jänis juoksi jäätä myöten
t050100_0980	Jänis missä kävelit - kolme tyttöä
t050100_0990	Jää, jää jäkevä
t050100_1000	Kaivan reikää
t050100_1010	Kaksi russakkaa
t050100_1020	Kaks oli karjas
t050100_1030	Kaljaa kaapist, mam kopist
t050100_1040	Kalle paa suus alle - herra antaa rohtoo
t050100_1050	Kalliolan kansakoulun karttakeppi
t050100_1060	Kanahaukka kaikatteli
t050100_1070	Kapo kapo koiran poika
t050100_1080	Karhu keikkui kepsutteli
t050100_1090	Karhun tie
t050100_1100	Karhu söi mun kauramaani
t050100_1110	Kasva eläjäksi, hoitajaksi
t050100_1120	Katsohan kuka tulee
t050100_1130	Katsos tuota tuhman suuta
t050100_1140	Katti kapusi puuhun
t050100_1150	Katti karvajalka söi rotan
t050100_1160	Katsos meidän Kaisaa
t050100_1170	Kauppias, karvari
t050100_1180	Keitin kellit, paistoin pallit
t050100_1190	Keitä voista vellinkii
t050100_1200	Kello yks - muna kyps
t050100_1210	Kenen poika?
t050100_1220	Kengät, länget, kangaspuut
t050100_1230	Ken leikistä suuttuu
t050100_1240	Kepun, kepun kenkiäni
t050100_1250	Keri keri kerään
t050100_1260	Kerin kerin lammastani
t050100_1270	Kettu juoksi revonkiulut kaulassa
t050100_1280	Kettu keikutti häntäänsä
t050100_1290	Ketulla on keviät kengät
t050100_1300	Ketun vellipesä
t050100_1310	Kiikeri, kiikeri kissanpoika
t050100_1320	Kiiku, kiiku kirjapuussa
t050100_1330	Kiiku kiiku kissanhäntä
t050100_1340	Kiikun kaakun kissan jalka
t050100_1350	Kiikun kiikun kamaraa, kopeekan porokelloo
t050100_1360	Kiitis kissa - huutis Halli
t050100_1370	Kiitis kissa kiikkuun
t050100_1380	Kiitis kissan kirjava silmä
t050100_1390	Kiittis kissat kiukahalle
t050100_1400	Kili kili koukoo
t050100_1410	Kipaten kapaten kirkkoon mentiin
t050100_1420	Kirkko paloi, pappi kuoli
t050100_1430	Kirkollisten tekstien väännelmiä
t050100_1440	Kirkon keskipilari
t050100_1450	Kirkosta tullaan, kivikylään mennään
t050100_1460	Kirppu ja sisilisko
t050100_1470	Kirpulle kysymykset: Kuka työt tekee?
t050100_1480	Kis, kanat kagrikkozih
t050100_1490	Kiskane, kaskane, elä käy Timolah
t050100_1500	Kis kis kippurahäntä
t050100_1510	Kissa hyppäs kiukaalle
t050100_1520	Kissa istui aidan päällä - tappoi täitä
t050100_1530	Kissa istui ikkunalla - Eeva neuloi sukkaa
t050100_1540	Kissa istui puussa pappilan veräjän suussa
t050100_1550	Kissa katinpoika varasti vangilta voita
t050100_1560	Kissa kiikkui häntä liikkui
t050100_1570	Kissa kiikkuun, tupakkia piippuun
t050100_1580	Kissa kiipesi puuhun - paskansi X:n suuhun
t050100_1590	Kissa kuoli kiireellä ajalla
t050100_1600	Kissa kusi kellariin
t050100_1610	Kissalla oli peijaat
t050100_1620	Kissa löysi emännän peitot, isäntä emännän pieksi
t050100_1630	Kissa meni kirkkoon
t050100_1640	Kissa naukui kirkon päällä
t050100_1650	Kissa - paleltaako jalkojasi?
t050100_1660	Kissa sano rengille, renki sano piialle
t050100_1670	Kissat juoksi kilvassa
t050100_1680	Kissa uunilla makasi
t050100_1690	Kissa vei poikansa korin kolkkaa
t050100_1700	Kiss, kiss kissa, puustellin punainen kissa
t050100_1710	Kisu, kisu kaimaa - mennään naimaan
t050100_1720	Kitis, kissa, kippuranenä - ei leivällä elä
t050100_1730	Kiuru, missä kävit?
t050100_1740	Kivikelloa lyötiin - hautajaiset
t050100_1750	Koira istui mäen päällä
t050100_1760	Koira on hau hau
t050100_1770	Kolkkoo tätä kotaa
t050100_1780	Kolo kolo Koivasin kello
t050100_1790	Kopi kopi kirkkoon
t050100_1800	Kopin kopin sauvaatain
t050100_1810	Kopu kopu keppiäni
t050100_1820	Kotiin tullaan, nuuskaa tuodaan.
t050100_1830	Kotka istuu prunnissa
t050100_1840	Kuhun tästä on kissa mennyt?
t050100_1850	Kuka meidän rannalla soutaa - Esko ukko
t050100_1860	Kukko lauloi Kuurinmaalla
t050100_1870	Kukko kiekuu: anna mylly!
t050100_1880	Kukko kiekuu haukka vieköön
t050100_1890	Kukko lauloi kullalleen
t050100_1900	Kukko lauloi kumman virren
t050100_1910	Kukko, miks varain laulat
t050100_1920	Kukko puuron keittää - lapset syömään
t050100_1930	Kukon kinnas, kanan varvas
t050100_1940	Kukon tappo
t050100_1950	Kukontappaja veikko
t050100_1960	Kuku käki, laula lintu
t050100_1970	Kun leppä lehelle tuloo
t050100_1980	Kun minä velliä vetelin
t050100_1990	Kuningas kuka antaa
t050100_2000	Kuollut pannaan hautaan
t050100_2010	Kurjen saappaat
t050100_2020	Kurik krusiivoi
t050100_2030	Kurki kyntämässä
t050100_2040	Kuru, kuru kuppiin
t050100_2050	Kutti katti kandajane
t050100_2060	Kutti kutti kuiva juusto
t050100_2070	Kuulin korvessa kellojen soivan
t050100_2080	Kuuluu, kuuluu Kulerinkellot
t050100_2090	Kyrväll on 10 nimeä
t050100_2100	Kyökkää, kyökkää
t050100_2110	Käki kukkuu: Anna Antille avain
t050100_2120	Kärpänen meressä kylpi
t050100_2130	Kävin käräjissä
t050100_2140	Käydään ylös, alas, pitkin mäkeä
t050100_2150	Käy kenkä, liiku kenkä
t050100_2160	Käykös kissakin saappailla
t050100_2170	Körö körö Karsman pappa
t050100_2180	Körö körö kirkkoon/tätilään/Huittisiin - kestitys
t050100_2190	Laa laa lasikka
t050100_2200	Laivaa, laivaa, mitä laiva maksaa
t050100_2210	Laivan nimi on Lassi
t050100_2220	Lammas pantiin uuniin
t050100_2230	Langei Karpa karzinah
t050100_2240	Lapsi laiha, kurkku kuiva
t050100_2250	Lasta naurattaa
t050100_2260	Lasten kanssa lauletaan - sedän sellu, taatan tallu
t050100_2270	Lato alla, mylly päällä
t050100_2280	Laulan latturii
t050100_2290	Lauloi lapsi, lauloi lammas
t050100_2300	Lauri löysi ruplan rahan
t050100_2310	Leipä kiven päälle - kivi kiikkumaan
t050100_2320	Leisun Liisa, Leisun Matti
t050100_2330	Leivon leivon leipäsiä
t050100_2340	Leko, leko meidän uuni
t050100_2350	Lellun lellun lehmä poiki
t050100_2360	Liir liir linnunmuna
t050100_2370	Liir liir lippustiina
t050100_2380	Likka lippasi tietä myöten
t050100_2390	Linnun pesän löytäjä
t050100_2400	Linnunpoika livertelee
t050100_2410	Lipit lapit lattia honkaa
t050100_2420	Litta meni niemeen
t050100_2430	Lue lue luskuttele
t050100_2440	Luku lapsen kasvamisen estämiseksi
t050100_2450	Lähtään (isä) äiti kotiin
t050100_2460	Läkkämä, sikko, Surulaan
t050100_2470	Läksin kirkkoon kesällä - herasilmä hevosella
t050100_2480	Läks Kat´t´i karbaloh
t050100_2490	Läksi kuoma kuomisihe
t050100_2500	Lömbö lapset herättää
t050100_2510	Löpö löpö edestakaisin
t050100_2520	Löydän, löydän ämmän kätkön
t050100_2530	Löysi kolme simpukkaa
t050100_2540	Löysin kultaisen omenan - kukon tappo
t050100_2550	Maamuna Matti
t050100_2560	Majamies, kalamies
t050100_2570	Makeaa velliä keitetään
t050100_2580	Marakatti munii
t050100_2590	Mari marjasta tulee - anna Mari marjoja
t050100_2600	Meijän herran porsas kuoli
t050100_2610	Mene häkkiin häihin
t050100_2620	Mene kottiin syömään rottii
t050100_2630	Menen metsään marjoja maistamaan
t050100_2640	Menen metsään otan viis vitsaa
t050100_2650	Menen mäkeen
t050100_2660	Mene pois Polko koira
t050100_2670	Menin metsään, löysin linnun
t050100_2680	Menin metsään, tuli karhu vastaan
t050100_2690	Menin Mikilt valkiaa
t050100_2700	Menin ojalle onkimaan
t050100_2710	Mentih pappilan naiset veelle
t050100_2720	Metso istui keskellä keskioksaa
